instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
a10200,zhifmvmultiple2ltmend1lylgmiend1ly,224.031579715,0.02,0.02,-11201.5789858,1.0
yue20013.1.150,zhifmvmultiple4,230.65864114,2083.6,2300.0,9.97144519986,1.10385870609
binkar10_1,zhifmvmultiple4,231.27007362,2.57,2.38,-97.1722998403,-1.07983193277
neos-808214,default,235.566310742,700.0,700.0,2.97156243521,1.0
neos-777800,default,224.11009693,200.01,200.01,-1.12049445993,1.0
n3seq24,default,684.802405876,4407.6,4407.6,6.43630916331,1.0
p0033,zhifmvmultiple2passf20,186.674450593,386.41,386.41,2.06996725461,1.0
neos-633273,default,447.542517527,895.73,895.73,2.00144112553,1.0
d10100,default,216.374597288,19.95,19.95,-10.8458444756,1.0
modglob,zhifmvmultiple4,198.81189613,3.42,8.22,-24.1863620596,2.40350877193
gmu-35-40,zhifmvmultiple4,204.783374679,1.32,1.83,-111.903483431,1.38636363636
A-1,zhifmvmultiple4,140.827865457,251.32,252.32,1.79169086446,1.00397899093
eilD76.2,default,298.270285281,543.29,543.29,1.82146873762,1.0
draw-product,zhifmvmultiple4,309.857983829,556.39,550.18,1.77558761985,-1.01128721509
tanglegram2,default,495.581234277,2164.6,2164.6,4.36780057493,1.0
tanglegram1,zhifmvmultiple2passf20,1865.33113512,6391.2,6397.0,3.42941790846,1.00090749781
bab5,default,323.693623002,506.33,506.33,1.56422605828,1.0
neos-950242,zhifmvmultiple2passf20,820.695719548,551.19,675.0,-1.21584551044,1.22462308823
neos-1601936,default,286.579260454,1066.67,1066.67,3.72207674174,1.0
beasleyC3,default,234.537698151,601.42,601.42,2.56427859888,1.0
mas76,zhifmvmultiple4,193.946667185,45.78,49.6,-3.91021506422,1.08344255133
markshare2,default,194.783207213,4048.0,4048.0,20.7820789992,1.0
p0282,default,200.436017653,6.82,6.82,-29.3894454037,1.0
markshare1,default,191.710996799,3612.07,3612.07,18.8412248661,1.0
bienst2,zhifmvmultiple4,197.985513158,149.61,59.19,-3.34491490384,-2.52762290928
iis-100-0-cov,default,412.157727138,634.17,634.17,1.53865852378,1.0
mkc,default,277.954799108,293.44,293.44,1.05571121974,1.0
neos-791021,zhifmvmultiple4,251.243628766,228.89,228.89,-1.09766101082,1.0
p0201,default,194.666110997,53.14,53.14,-3.66326893107,1.0
mzzv11,zhifmvmultiple4,463.170858508,423.81,411.53,-1.12548503999,-1.02983986587
neos-1599274,default,220.67919262,255.02,255.02,1.15561416087,1.0
mod008,zhifmvmultiple4,194.514985812,109.84,28.57,-6.80836492168,-3.84459222961
draw-gemcutter,default,202.498120046,45.96,45.96,-4.4059643178,1.0
eilB76,default,207.56238163,59.06,59.06,-3.51443246919,1.0
atlanta-ip,default,584.476255851,659.09,659.09,1.12765915365,1.0
neos-785914,default,241.920648132,0.02,0.02,-12096.0324066,1.0
30n20b8,default,99.9426916339,4961.68,4961.68,49.6452508821,1.0
fixnet6,zhifmvmultiple2passf20,182.54550873,193.06,148.41,-1.23000814453,-1.30085573748
pp08a,zhifmvmultiple4,195.606650102,133.24,145.37,-1.34557783657,1.09103872711
neos-506428,default,2144.57121775,2995.0,2995.0,1.39654956441,1.0
neos-655508,default,465.272442301,0.02,0.02,-23263.6221151,1.0
neos-810286,zhifmvmultiple4,267.154331648,200.01,200.01,-1.335704873,1.0
neos8,zhifmvmultiple4,1230.09707958,428.8,428.8,-2.86869654754,1.0
iis-bupa-cov,zhifmvmultiple4,467.582624413,582.32,557.94,1.19324365549,-1.04369645482
c05100,default,233.813638126,3.79,3.79,-61.6922528037,1.0
qnet1_o,zhifmvmultiple4,216.185489102,29.01,19.12,-11.3067724426,-1.51725941423
seymour,zhifmvmultiple2passf45,576.769998483,449.94,459.3,-1.25575876003,1.0208027737
misc06,zhifmvmultiple4,177.486269321,1551.06,1551.27,8.7402254041,1.00013539128
