instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
br3,default,45460.029461,42604.085927,42604.085927,-1.0670344985,1.0
n080w8-1,default,58708.4544626,79952.930837,79952.930837,1.36186400356,1.0
br1,default,19745.4341099,58371.468081,58371.468081,2.95620079843,1.0
opt1217,default,9976.51794334,40025.228,40025.228,4.01194366885,1.0
rail507,default,35521.2310964,15347.956627,15347.956627,-2.31439480575,1.0
neos18,default,130009.551773,25932.571597,25932.571597,-5.01336904775,1.0
enigma,zhifmvresidualifmv,7911.96894541,343.5114,462.5954,-17.1034319524,1.3466668064
neos-948268,default,43019.1028298,1298.4732,1298.4732,-33.1305280924,1.0
bl15_t,default,12059.0525619,14316.848269,14316.848269,1.18722828311,1.0
l152lav,default,11602.9953904,4457.629003,4457.629003,-2.60295223819,1.0
neos10,default,174148.099664,23821.813858,23821.813858,-7.31044666462,1.0
neos13,zhifmvresidualifmv,80846.7567847,32358.569897,33073.645479,-2.4444464955,1.02209849151
mod011,default,-21070.0036453,12174.154021,12174.154021,-0.577795534636,1.0
mod010,default,12732.1330762,884.415632,884.415632,-14.39609683,1.0
eilC76.2,default,19288.1101009,30758.969024,30758.969024,1.59471139801,1.0
d05100,default,11348.6717788,164.821321,164.821321,-68.8543915915,1.0
neos-859770,default,14385.9148055,1080020.6107,1080020.6107,75.074864915,1.0
neos-820879,default,13019.1152462,3228.079918,3228.079918,-4.03308331171,1.0
air03,default,15131.2594355,1692.173625,1692.173625,-8.94190714944,1.0
mine-90-10,default,31298.0908717,7274.708634,7274.708634,-4.30231538421,1.0
rd-rplusc-21,default,410006.717168,721676.3358,721676.3358,1.76015734763,1.0
air04,default,27426.8951992,7117.56383,7117.56383,-3.85341050032,1.0
neos-934278,zhifmvmultiple4,21858.766001,25585.750577,44082.990712,2.01671909155,1.72295085029
neos-538916,default,11277.3660234,18863.215949,18863.215949,1.67266149825,1.0
neos-905856,default,13879.7059331,290310.742471,290310.742471,20.9162026826,1.0
unitcal_7,default,67342.5888947,123309.117398,123309.117398,1.83107182872,1.0
ran16x16,zhifmvresidualifmv,8135.87498891,1727.196719,1949.572993,-4.17315741351,1.12874982424
