instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
fast0507,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,631.445602917,228.35,220.21,-2.86747015538,-1.0369647155
trd445c,zhifmvmultiple4,2017.75173553,250.62,266.36,-7.57528058089,1.06280424547
iis-pima-cov,zhifmvmultiple2ltmend1lylgmiend1ly,686.326336199,519.02,477.45,-1.43748316305,-1.08706670856
A-2,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,629.7956968,345.16,638.65,1.01405900873,1.85030130954
netdiversion,zhifmvmultiple4,2087.20333135,1687.77,842.34,-2.4778632516,-2.00366835245
ash608gpia-3col,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,680.839648191,6300.0,6300.0,9.25328014715,1.0
bs24_t,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,633.302444219,1045.95,1248.74,1.97179090559,1.19388116067
fiber,zhifmvmultiple2ltmend1lylgmiend1ly,615.722561154,92.52,117.96,-5.21975721562,1.27496757458
neos-1597104,zhifmvmultiple4,1970.87355174,400.0,400.0,-4.92718387935,1.0
m100n500k4r1,zhifmvmultiple2ltmend1lylgmiend1ly,684.79685479,92.01,92.01,-7.44263509173,1.0
aflow40b,zhifmvmultiple2ltmend1lylgmiend1ly,628.959221636,301.25,314.99,-1.99675933089,1.04560995851
triptim1,zhifmvmultiple2ltmend1lylgmiend1ly,677.967501793,400.4,400.4,-1.69322552895,1.0
mine-166-5,zhifmvmultiple2ltmend1lylgmiend1ly,615.608550806,669.08,240.72,-2.55736353774,-2.77949484879
neos-611135,zhifmvmultiple2ltmend1lylgmiend1ly,616.039975255,673.54,220.25,-2.79700329287,-3.05807037457
glass4,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.731157913,904.5,781.78,1.29921808057,-1.15697510809
T2_300_1000_0,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.725934314,29.78,31.93,-18.8451592331,1.07219610477
neos-1622252,zhifmvmultiple2ltmend1lylgmiend1ly,628.891707543,733.29,733.29,1.16600360794,1.0
neos-631710,zhifmvmultiple4,2032.99561871,1916.61,4400.0,2.16429389199,2.29572004738
rail507,zhifmvmultiple2ltmend1lylgmiend1ly,677.876259903,218.66,229.62,-2.95216557749,1.05012347937
tas010,zhifmvmultiple2ltmend1lylgmiend1ly,616.290988771,529.84,440.12,-1.40027944372,-1.2038534945
neos-825075,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.807125538,81.53,45.76,-14.7903655056,-1.78168706294
set1ch,zhifmvmultiple2ltmend1lylgmiend1ly,628.845746681,50.26,60.95,-10.3174035551,1.21269399125
neos-662469,zhifmvmultiple4,629.494294904,400.62,200.77,-3.13540018381,-1.99541764208
neos-849702,zhifmvmultiple4,629.201529512,4200.01,4200.01,6.67514270548,1.0
rentacar,zhifmvmultiple2ltmend1lylgmiend1ly,643.660068467,261.51,261.51,-2.4613210526,1.0
p2756,zhifmvmultiple2ltmend1lylgmiend1ly,674.034458148,19.41,3.16,-213.302043718,-6.14240506329
eilA76,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.477139208,324.17,344.03,-1.96633182922,1.06126415153
vpm1,zhifmvmultiple2ltmend1lylgmiend1ly,673.916406024,481.33,481.33,-1.40011303269,1.0
biella1,zhifmvmultiple2ltmend1lylgmiend1ly,616.046527844,403.9,403.67,-1.52611422163,-1.00056977234
neos-1440225,zhifmvmultiple2ltmend1lylgmiend1ly,685.441468248,600.01,200.01,-3.42703598944,-2.999900005
stdc6262p,zhifmvmultiple4,1940.33295393,601.35,400.68,-4.8425999649,-1.50082359988
map20,zhifmvmultiple4,2392.10670243,699.99,749.8,-3.19032635694,1.0711581594
10teams,zhifmvmultiple2ltmend1lylgmiend1ly,643.741794902,2.04,200.76,-3.20652418262,98.4117647059
neos-1281048,zhifmvmultiple2ltmend1lylgmiend1ly,620.96782256,228.52,228.52,-2.71734562647,1.0
p6b,zhifmvmultiple2ltmend1lylgmiend1ly,620.554135187,505.83,519.44,-1.19465989371,1.02690627286
neos-820879,zhifmvmultiple2ltmend1lylgmiend1ly,616.371913899,202.53,215.53,-2.85979638055,1.06418802153
rococoC10-001000,zhifmvmultiple2ltmend1lylgmiend1ly,674.487291263,116.45,140.29,-4.80780733668,1.20472305711
a10200,zhifmvmultiple2ltmend1lylgmiend1ly,616.16561162,0.02,0.02,-30808.280581,1.0
neos-1599274,zhifmvmultiple2ltmend1lylgmiend1ly,615.874901213,255.02,255.02,-2.41500627877,1.0
binkar10_1,zhifmvmultiple2ltmend1lylgmiend1ly,669.030082996,1.71,2.38,-281.105076889,1.3918128655
bley_xl1,zhifmvmultiple3,1933.72885458,400.0,405.0,-4.77463914711,1.0125
neos-808214,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,677.016148378,4300.0,700.0,1.03394874949,-6.14285714286
rmatr100-p5,zhifmvmultiple2ltmend1lylgmiend1ly,643.686293651,536.52,507.32,-1.26879739346,-1.05755736025
nug08,zhifmvmultiple2ltmend1lylgmiend1ly,643.615414377,273.31,283.91,-2.26696986502,1.03878379862
neos-1109824,zhifmvmultiple3,1937.89420543,308.46,250.98,-7.72130928931,-1.22902223285
neos-633273,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,602.157887442,895.73,895.73,1.48753345041,1.0
d10100,zhifmvmultiple2ltmend1lylgmiend1ly,643.72538173,23.25,19.95,-32.2669364276,-1.16541353383
modglob,zhifmvmultiple2ltmend1lylgmiend1ly,620.549738202,5.89,8.22,-75.492668881,1.39558573854
gmu-35-40,zhifmvmultiple2ltmend1lylgmiend1ly,620.619458628,1.33,1.83,-339.13631619,1.37593984962
neos-1595230,zhifmvmultiple2ltmend1lylgmiend1ly,643.59304571,266.35,272.26,-2.36389130137,1.02218884926
A-1,zhifmvmultiple2ltmend1lylgmiend1ly,621.747526349,251.72,252.32,-2.46412304355,1.00238360083
eilD76.2,zhifmvmultiple2ltmend1lylgmiend1ly,645.171887323,399.66,543.29,-1.18752763225,1.3593804734
draw-product,zhifmvmultiple2ltmend1lylgmiend1ly,670.106000007,504.66,550.18,-1.21797593516,1.09019934213
newdano,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.277814575,583.17,563.94,-1.19920171397,-1.03409937227
tanglegram1,zhifmvmultiple4,2030.60530981,6387.8,6397.0,3.15029216612,1.00144024547
bab5,zhifmvmultiple2ltmend1lylgmiend1ly,644.497710488,506.1,506.33,-1.27288075067,1.00045445564
ns1766074,zhifmvmultiple2ltmend1lylgmiend1ly,620.570194879,6300.0,6300.0,10.1519538837,1.0
neos-1601936,zhifmvmultiple2ltmend1lylgmiend1ly,616.790236607,2160.53,1066.67,1.72938859387,-2.02549054534
yue20013.1.150,zhifmvmultiple2ltmend1lylgmiend1ly,620.606153711,2093.2,2300.0,3.70605413151,1.09879610166
markshare2,zhifmvmultiple2ltmend1lylgmiend1ly,615.610926581,4048.07,4048.0,6.57558179236,-1.00001729249
p0282,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.731919651,42.25,6.82,-88.2304867523,-6.19501466276
markshare1,zhifmvmultiple2ltmend1lylgmiend1ly,628.850323486,3912.59,3612.07,5.74392644021,-1.08319883059
bienst2,zhifmvmultiple2ltmend1lylgmiend1ly,620.560804336,121.0,59.19,-10.4842170018,-2.04426423382
iis-100-0-cov,zhifmvmultiple2ltmend1lylgmiend1ly,629.581002148,723.84,634.17,1.00728897129,-1.1413974171
mkc,zhifmvmultiple2ltmend1lylgmiend1ly,685.002932258,83.51,293.44,-2.33438840055,3.51383067896
neos-791021,zhifmvmultiple2ltmend1lylgmiend1ly,669.952852429,228.89,228.89,-2.92696427292,1.0
p0201,zhifmvmultiple2ltmend1lylgmiend1ly,643.524594762,48.59,53.14,-12.1099848468,1.0936406668
mzzv11,zhifmvmultiple2ltmend1lylgmiend1ly,674.47827228,626.55,411.53,-1.63895286438,-1.52248924744
neos-780889,zhifmvmultiple4,2608.09695503,400.0,400.0,-6.52024238758,1.0
mod008,zhifmvmultiple2ltmend1lylgmiend1ly,673.930765231,109.84,28.57,-23.5887562209,-3.84459222961
draw-gemcutter,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.733277653,33.78,45.96,-13.0925430299,1.36056838366
reblock67,zhifmvmultiple2ltmend1lylgmiend1ly,620.576923445,218.21,217.81,-2.84916635345,-1.00183646297
eilB76,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.752724482,246.42,59.06,-10.1888371907,-4.17236708432
atlanta-ip,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,604.432376208,629.73,659.09,1.0904280213,1.04662315596
neos-785914,zhifmvmultiple2ltmend1lylgmiend1ly,684.822811199,0.02,0.02,-34241.14056,1.0
30n20b8,zhifmvmultiple2ltmend1lylgmiend1ly,644.721596693,2567.13,4961.68,7.6958489144,1.93277317471
neos-957270,zhifmvmultiple2ltmend1lylgmiend1ly,616.062947592,400.0,400.0,-1.54015736898,1.0
neos-1620770,zhifmvmultiple2ltmend1lylgmiend1ly,643.571869578,516.11,537.5,-1.19734301317,1.04144465327
fixnet6,zhifmvmultiple4,628.536363087,190.79,148.41,-4.23513484999,-1.28556027222
pp08a,zhifmvmultiple2ltmend1lylgmiend1ly,620.561792307,109.24,145.37,-4.26884358744,1.3307396558
mik-250-1-100-1,zhifmvmultiple2ltmend1lylgmiend1ly,615.642613476,5.92,5.89,-104.523363918,-1.00509337861
eilD76,zhifmvmultiple4,628.764241528,438.31,456.07,-1.37865731473,1.04051926719
p0033,zhifmvmultiple4,628.514958777,386.41,386.41,-1.62654941326,1.0
neos-655508,zhifmvmultiple2ltmend1lylgmiend1ly,685.578885512,0.02,0.02,-34278.9442756,1.0
neos8,zhifmvmultiple4,1938.33834786,428.8,428.8,-4.52037860975,1.0
iis-bupa-cov,zhifmvmultiple2ltmend1lylgmiend1ly,674.905786504,580.55,557.94,-1.20963864664,-1.04052407069
c05100,zhifmvmultiple2ltmend1lylgmiend1ly,684.946986453,3.79,3.79,-180.724798536,1.0
qnet1_o,zhifmvmultiple2ltmend1lylgmiend1ly,669.274215568,45.3,19.12,-35.0038815674,-2.36924686192
seymour,zhifmvmultiple2passf20,671.97781125,251.62,459.3,-1.46304770575,1.82537159208
nsrand-ipx,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.390222278,235.66,247.41,-2.73388392659,1.04985996775
misc07,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.726194095,801.04,847.44,1.4083481961,1.05792469789
br5,zhifmvmultiple3,1933.2385172,725.74,814.72,-2.37288702523,1.12260589192
br4,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,677.320411921,504.97,257.82,-2.62710577892,-1.95861453727
br3,zhifmvmultiple2ltmend1lylgmiend1ly,629.221663328,632.43,588.96,-1.06836060739,-1.07380806846
br2,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.683418007,646.81,865.81,1.27949049284,1.33858474668
br1,zhifmvmultiple2ltmend1lylgmiend1ly,684.858778202,417.27,579.76,-1.18127980234,1.38941213123
sp98ir,zhifmvmultiple2ltmend1lylgmiend1ly,674.049188368,223.37,201.74,-3.34117769589,-1.10721721027
gesa3_o,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.224367612,1.17,2.57,-263.122322028,2.19658119658
neos-916792,zhifmvmultiple4,628.559944754,294.64,287.02,-2.18995172725,-1.02654867257
neos18,zhifmvmultiple2ltmend1lylgmiend1ly,674.842265552,406.25,393.75,-1.71388511886,-1.03174603175
enigma,zhifmvmultiple2ltmend1lylgmiend1ly,620.603296858,200.01,200.01,-3.10286134123,1.0
neos-948268,zhifmvmultiple2ltmend1lylgmiend1ly,618.613686144,200.01,200.01,-3.09291378503,1.0
bl15_t,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,688.911662724,314.66,210.99,-3.26513892945,-1.49135030096
l152lav,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.569608083,25.11,26.31,-25.7153024737,1.04778972521
layer4,zhifmvmultiple4,628.666157326,574.43,574.43,-1.0944173482,1.0
neos-810286,zhifmvmultiple2ltmend1lylgmiend1ly,675.586255891,200.01,200.01,-3.37776239134,1.0
neos13,zhifmvmultiple2ltmend1lylgmiend1ly,620.559006315,315.08,359.69,-1.72526065866,1.14158309001
mod011,zhifmvmultiple2ltmend1lylgmiend1ly,616.036703401,259.78,277.78,-2.21771439053,1.06928939872
mod010,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.773898271,5.05,5.05,-134.014633321,1.0
eilC76.2,zhifmvmultiple2ltmend1lylgmiend1ly,670.773399442,256.02,351.93,-1.90598527958,1.37461917038
d05100,zhifmvmultiple2ltmend1lylgmiend1ly,629.0005873,1.47,1.39,-452.51840813,-1.05755395683
n050w4-1,zhifmvmultiple2ltmend1lylgmiend1ly,618.997841852,400.0,400.0,-1.54749460463,1.0
n050w4-0,zhifmvmultiple2ltmend1lylgmiend1ly,672.089516289,382.76,488.59,-1.37556952924,1.27649179643
air03,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.972890146,207.98,207.98,-3.25499033631,1.0
mine-90-10,zhifmvmultiple2ltmend1lylgmiend1ly,643.522422377,220.53,220.41,-2.91966073398,-1.00054443991
rd-rplusc-21,zhifmvmultiple3,1937.23779643,4400.0,4400.0,2.27127511559,1.0
air04,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,679.562912835,215.47,218.87,-3.10487007281,1.01577945886
neos-934278,zhifmvmultiple2ltmend1lylgmiend1ly,675.095376468,523.03,579.54,-1.1648814171,1.10804351567
neos-538916,zhifmvmultiple4,628.587003369,214.17,347.66,-1.80805097903,1.62328990988
neos-905856,zhifmvmultiple2ltmend1lylgmiend1ly,629.135326321,4060.8,1745.06,2.77374346503,-2.32702600484
unitcal_7,zhifmvmultiple2passf20,1925.3355557,406.57,808.3,-2.38195664444,1.9880955309
app1-2,zhifmvmultiple2,1925.38474844,2511.16,5942.13,3.08620394174,2.36628888641
timtab1,zhifmvmultiple4,628.497890069,911.85,920.38,1.46441223518,1.00935460876
a20200,zhifmvmultiple2ltmend1lylgmiend1ly,674.860329788,1.48,1.48,-455.986709316,1.0
d801600,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,636.682993061,4400.0,418.47,-1.52145432901,-10.5144932731
neos-1516309,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.312551804,147.22,24.16,-27.9930691972,-6.09354304636
neos-1354092,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,603.520299696,767.32,981.96,1.62705380497,1.27972684147
neos-956971,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,631.009149483,400.01,400.0,-1.57752287371,-1.000025
neos-631784,zhifmvmultiple4,2026.50844587,753.23,538.34,-3.76436535623,-1.39917152729
