instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
nw04,str10tr20zhifmvdvo7,237.560377358,222.07,268.67,1.13095459347,1.20984374296
aflow40b,zhifmvhr0nve1str10tr20dvo7rnd1rns1,157.465,352.78,314.99,2.00038103706,-1.11997206261
triptim1,str10tr20zhifmvdvo7,752.948979592,400.4,400.4,-1.88049195702,1.0
mine-166-5,zhifmvnodehybrid,163.22,238.04,240.72,1.47481926235,1.011258612
sprint_hint01_j,str10tr20zhifmvdvo7,286.220208333,369.67,362.87,1.26780006944,-1.01873949348
glass4,zhifmvhr0nve1str10tr20dvo7rnd1rns1,50.4883333333,956.83,781.78,15.4843693262,-1.22391209803
T2_300_1000_0,zhifmvmultiple4,387.424,29.85,31.93,-12.1335421234,1.06968174204
neos-1622252,zhifmvmultiple4,518.978,733.29,733.29,1.41295006725,1.0
rail507,str10tr20zhifmvdvo7,237.560377358,427.68,229.62,-1.03458051284,-1.86255552652
eilD76,str10tr20zhifmvdvo7,291.136122449,456.65,456.07,1.56651808152,-1.0012717346
neos-825075,zhifmvpptn5005043,309.100909091,45.76,45.76,-6.7548275588,1.0
eilC76,zhifmvmultiple2ltmend1ly,206.485,404.65,424.74,2.05700171925,1.04964784382
neos-953928,str10tr20zhifmvdvo7,365.537714286,400.44,400.4,1.09537260959,-1.0000999001
neos-662469,str10tr20zhifmvdvo7,242.346630435,321.8,200.77,-1.20708587157,-1.60282910793
neos-791021,zhifmvnodehybrid,492.95,228.89,228.89,-2.15365459391,1.0
rentacar,str10tr20zhifmvdvo7,247.025510204,261.51,261.51,1.0586356032,1.0
p2756,zhifmvhr0nve1str10tr20dvo7rnd1rns1,169.601,1.69,3.16,-53.6712025316,1.86982248521
eilA76,zhifmvmultiple4,233.74,323.47,344.03,1.47184906306,1.06356076298
vpm1,str10tr20zhifmvdvo7,123.435652174,481.33,481.33,3.89944065206,1.0
biella1,zhifmvmultiple4,449.591333333,404.51,403.67,-1.1137595891,-1.00208090767
neos-1440225,str10tr20zhifmvdvo7,171.233333333,400.01,200.01,1.16805528519,-1.9999500025
vpm2,zhifmvhr0nve1str10tr20dvo7rnd1rns1,57.4233333333,111.72,110.03,1.91612004412,-1.01535944742
map20,str10tr20zhifmvdvo7,941.604081633,722.93,749.8,-1.25580699071,1.03716819056
10teams,xpsve2,141.4475,200.76,200.76,1.41932519133,1.0
neos-1281048,zhifmvmultiple4,0.0200000000003,228.52,228.52,11425.9999998,1.0
neos-820879,str10tr20zhifmvdvo7,40.5312244898,227.73,215.53,5.31762863602,-1.056604649
p6b,zhifmvhr0nve1str10tr20dvo7rnd1rns1,318.879733333,486.86,519.44,1.62895269188,1.06691862137
dcmulti,str10tr20zhifmvdvo7,47.6968888889,13.45,13.45,-3.54623709211,1.0
binkar10_1,str10tr20zhifmvdvo7,7.06176870748,2.38,2.38,-2.96712970903,1.0
bley_xl1,zhifmvmultiple4,3869.45133333,774.8,405.0,-9.55420082305,-1.91308641975
neos-808214,zhifmvlgmiend1lyltmend1ly,2360.01,1100.0,700.0,-3.37144285714,-1.57142857143
neos-777800,zhifmvmultiple4,200.01,200.01,200.01,1.0,1.0
n3seq24,zhifmvpptn5005043,1244.89885714,4219.42,4407.6,3.54052859372,1.04459854672
p0033,zhifmvmultiple4,28.906,386.41,386.41,13.3678129108,1.0
n080w8-1,str10tr20zhifmvdvo7,416.88016129,914.15,713.19,1.7107794187,-1.28177624476
egout,zhifmvhr0nve1str10tr20dvo7rnd1rns1,81.1933333333,1547.08,1547.08,19.0542737499,1.0
d10100,str10tr20zhifmvdvo7,15.9514530892,18.26,19.95,1.25066975958,1.09255202629
modglob,str10tr20zhifmvdvo7,45.0025,8.22,8.22,-5.474756691,1.0
A-1,str10tr20zhifmvdvo7,572.918707483,252.32,252.32,-2.27060362826,1.0
pg5_34,str10tr20zhifmvdvo7,23.9752,15.55,15.99,-1.49938711695,1.02829581994
eilB76,zhifmvmultiple2passf20,192.575,49.61,59.06,-3.26066711818,1.19048578916
draw-product,zhifmvlgmiend1lyltmend1ly,2360.01,367.57,550.18,-4.2895234287,1.49680332998
tanglegram2,str10tr20zhifmvdvo7,4200.01,2164.6,2164.6,-1.94031691768,1.0
tanglegram1,zhifmvmultiple4,2634.296,6387.8,6397.0,2.42835277433,1.00144024547
bab5,str10tr20zhifmvdvo7,309.897806122,917.88,506.33,1.63386119552,-1.81280982758
markshare2,str10tr20zhifmvdvo7,3623.20365854,4007.65,4048.0,1.11724329668,1.01006824448
neos-950242,str10tr20zhifmvdvo7,2961.29032258,728.33,675.0,-4.38709677419,-1.07900740741
neos-1601936,zhifmvnodeupfewest,615.625,1066.67,1066.67,1.73266192893,1.0
yue20013.1.150,zhifmvhr0nve1str10tr20dvo7rnd1rns1,310.67,2231.0,2300.0,7.40335404127,1.03092783505
eilA101.2,zhifmvhr0nve1str10tr20dvo7rnd1rns1,298.463178295,794.76,641.07,2.14790314726,-1.23973981001
p0282,str10tr20zhifmvdvo7,20.9805706522,47.52,6.82,-3.07633000765,-6.96774193548
markshare1,str10tr20zhifmvdvo7,3608.20333333,3553.13,3612.07,1.00107163214,1.01658819126
bienst2,str10tr20zhifmvdvo7,549.786956522,49.85,59.19,-9.28851083835,1.18736208626
