instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
n030w4-1,zhifmvmultiple2str10tr20dvo7,142933.20721,10835.643619,8984.180538,-15.9094317624,-1.20608035125
swath,zhifmvmultiple2passf20,112341.53086,84848.395828,73145.720588,-1.53585924039,-1.1599912496
neos-538867,prxt1,75625.5345942,14548.220971,6908.159108,-10.9472774746,-2.10594758221
long_hidden01,zhifmvnodehybrid,857546.936159,532916.26624,527859.649118,-1.62457376235,-1.00957947275
enlight14,zhifmvmultiple2residualifmv,83734.6963493,1080017.1756,1080013.7406,12.8980433164,-1.00000318052
n030w4-0,zhifmvmultiple2passf20,99431.8567329,13367.437768,49648.419575,-2.00271947393,3.7141313419
nrperfan,zhifmvxpsve2,111646.052238,8491.898473,7327.205378,-15.2371943297,-1.15895461297
n050w4-3,zhifmvhr0nve1str10tr20dvo7rnd1rns1,154643.207089,58842.842272,16181.424205,-9.55683536441,-3.63644395738
qap10,zhifmvmultiple2str10tr20dvo7,130514.453479,18790.548864,27030.310342,-4.82844820602,1.43850563055
neos-1215891,prxt1,34433.6816887,22721.988725,22314.335027,-1.54311932876,-1.01826869129
bnatt350,zhifmvresidualifmv,117248.910778,720009.1604,720009.1604,6.14086012078,1.0
neos-954925,cts0,22142.8541066,33796.56376,23852.959007,1.07723055448,-1.41687091107
e20100,zhifmvmultiple2passt2,-12830.0168813,7404.516522,5558.735155,-0.433260159081,-1.33205060423
n3seq24,zhifmvrdcifmvmultiple2,-65006.7264622,817732.269088,735381.293028,-11.3123877028,-1.11198405078
c201600,prxt1,-320351.455819,1166.762499,1172.806958,-0.00366100086856,1.00518053932
eilB101,zhifmvresidualifmv,117715.62758,15052.758778,16422.300165,-7.16803531764,1.09098274989
neos-1224597,zhifmvxpsve2,111800.815886,300.0,313.7404,-356.348165191,1.04580133333
neos-476283,zhifmvmultiple2residualifmv,-8768.29796946,117478.423647,73388.201177,-8.36972026186,-1.60078080349
cap6000,zhifmvmultiple2passf20,117562.565395,15.281151,5.623257,-20906.4898501,-2.71749112658
n080w8-1,zhifmvmultiple2str10tr20,149160.13496,88858.0994,79952.930837,-1.86559933949,-1.11138013916
rococoC10-001000,zhifmvmultiple2ltmend1lylgmiend1ly,12251.2690192,8129.78469,10784.320672,-1.13602603185,1.32651983825
neos-912015,zhifmvmultiple2passf20,120910.370957,23413.269895,3011.4504,-40.1502116579,-7.77474863773
neos-611135,cbn21,126893.333162,7912.687531,7994.130049,-15.8733135919,1.01029264933
neos-785899,zhifmvresidualifmv,117465.029097,4664.880596,7745.563671,-15.165459105,1.66039912739
ns1758913,cts0,424494.668353,562772.828633,567203.997524,1.33618638775,1.00787381456
fixnet6,prxt1,70653.0322508,24800.917002,24718.736393,-2.85827847862,-1.00332462824
ns1830653,cbn21,129549.780535,131838.748629,158924.130248,1.22674179448,1.20544325474
n3div36,zhifmvmultiple2passf20,102025.767917,11706.425044,17648.449605,-5.78100457551,1.50758660639
neos-632335,zhifmvmultiple2str10tr20,137442.718164,124747.757963,124573.712221,-1.10330434659,-1.00139713057
br5,zhifmvnodehybrid,22067.1022499,105520.835678,87571.795389,3.96843203051,-1.20496371245
pw-myciel4,cbn21,130953.320028,77900.725136,78537.21364,-1.6674047112,1.00817050808
T2_200_2000_0,zhifmvmultiple2str10tr20dvo7,131003.040249,4618.6308,4884.678,-26.8191762587,1.05760304547
app1-2,zhifmvnodehybrid,71429.5057602,999127.55261,999390.328513,13.9912815842,1.00026300536
flugpl,zhifmvmultiple2residualifmv,82314.7128874,4625.4096,4639.7304,-17.7412706754,1.00309611499
gesa3_o,zhifmvmultiple2passf45,-26533.1872215,156.750204,381.974606,-0.0143961071398,2.43683642032
roll3000,zhifmvmultiple2str10tr20dvo7,133720.112899,10865.177743,12946.868161,-10.328375267,1.19159285446
eilB101.2,zhifmvxpsve2str10tr20dvo7,102221.402539,48548.876173,33388.307489,-3.06159282176,-1.45406820004
n4-3,zhifmvmultiple2passf45,-53373.800297,61873.104818,75268.791533,-1.41021982909,1.21650257821
neos-547911,zhifmvresidualifmv,114464.165479,16017.042704,16008.909264,-7.15002899897,-1.0005080571
satellites1-25,zhifmvmultiple2str10tr20dvo7,7111.92574224,355006.03056,343327.574723,48.2749099423,-1.03401549044
ibarra,zhifmvmultiple2passf20,113275.668028,128175.8076,48177.649159,-2.35120787347,-2.66048281387
bell5,zhifmvxpsve2,109375.20114,2210.108339,17.476342,-6258.4722329,-126.462868431
neos-931538,zhifmvmultiple2str10tr20dvo7,131499.194795,14947.780559,30930.250204,-4.25147530096,2.06922024858
average improvement_pred: -727.164328636 maximum improvement: 48.2749099423 (satellites1-25)average improvement_real: -0.0879304573304 maximum improvement_real: 258.7786 (satellites1-25) 

