instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
sp98ir,zhifmvmultiple4,14546.6875433,4957.973646,756.674092,-19.2245085396,-6.55232377905
misc06,zhifmvmultiple4,69724.4379327,265923.726003,265955.426126,3.81437891809,1.00011920758
long_hidden01,zhifmvnodehybrid,667886.040278,532916.26624,527859.649118,-1.26527201197,-1.00957947275
gesa3_o,str10tr20zhifmvdvo7,1791.61724015,381.92687,381.974606,-4.69040928901,1.00012498728
timtab1,zhifmvhr0nve1str10tr20dvo7rnd1rns1,16371.5555225,98598.398164,116605.644337,7.12245358586,1.18263223854
enigma,cts0,183593.033081,277.0992,462.5954,-396.876045634,1.66942163673
neos-948268,zhifmvpptn5005043,8965.63459655,1509.1604,1298.4732,-6.90475136226,-1.16225764228
bl15_t,zhifmvmultiple2passf20,90791.9036207,9191.970805,14316.848269,-6.34161247747,1.55753848361
l152lav,zhifmvlgmiend1lyltmend1ly,17445.8194099,4458.898368,4457.629003,-3.91369927785,-1.00028476237
layer4,str10tr20zhifmv,33206.1859033,61633.425388,61638.616422,1.85623897311,1.00008422433
neos-810286,zhifmvxpsve2,600399.888208,9162.5954,4238.9314,-141.639444367,-2.16153424894
neos13,zhifmvpptn5005043,38290.7066225,32705.958769,33073.645479,-1.1577407349,1.01124219328
mod011,zhifmvmultiple2ltmend1ly,51952.5193073,10177.373117,12174.154021,-4.26744389941,1.19619806418
mod010,str10tr20zhifmvdvo7,11072.9039085,884.415632,884.415632,-12.5200228353,1.0
eilC76.2,xpsve2,49329.831318,36796.248336,30758.969024,-1.6037543807,-1.19627703735
n050w4-3,zhifmvnodedowndepth,32376.4860913,12154.005347,16181.424205,-2.00084279858,1.33136556576
n050w4-1,zhifmvnodehybrid,32911.6062811,17318.743738,16195.594855,-2.03213321744,-1.06934903553
c201600,zhifmvmultiple2passf45,4967.56490784,878.772189,1172.806958,-4.23562025614,1.33459726273
air03,zhifmvnodedepth,8362.35691665,1828.434174,1692.173625,-4.94178421948,-1.08052397637
mine-90-10,str10tr20zhifmvdvo7,17434.2845339,7377.003053,7274.708634,-2.39656121104,-1.0140616517
air05,zhifmvnodeupfewest,17695.7223212,7770.788184,7162.444035,-2.47062626036,-1.08493527433
air04,zhifmvltmend1lyroot,67523.5215487,6619.121818,7117.56383,-9.48688668785,1.07530334472
neos-934278,zhifmvmultiple4,25114.872242,25585.750577,44082.990712,1.75525442802,1.72295085029
neos-631710,xpsve2,437269.029952,736408.8,737232.8244,1.68599368787,1.00111897685
neos-905856,zhifmvmultiple2str10tr20dvo7,65301.3878182,440718.040339,290310.742471,4.44570555344,-1.51809070718
unitcal_7,cts0,43355.8555876,724286.608114,123309.117398,2.8441168033,-5.87374740325
ran16x16,zhifmvpptn5005043,12638.3768859,1993.438989,1949.572993,-6.48263847073,-1.02250030964
a20200,str10tr20zhifmvdvo7,3264.43002799,261.611982,257.0328,-12.7004414533,-1.01781555506
d801600,zhifmvmultiple2ltmend1lylgmiend1ly,63791.7545512,720238.168,5931.058474,-10.7555430166,-121.435013861
pw-myciel4,zhifmvpptn5005043,132696.233744,82692.813973,78537.21364,-1.68959691329,-1.05291250021
neos-1516309,zhifmvmultiple2passf45,6567.24664008,25249.2624,4159.877584,-1.57871151433,-6.06971284374
sprint01_j,zhifmvmultiple2passf45,23291.1658429,7798.847333,8171.278058,-2.85037000058,1.04775458591
neos-1354092,zhifmvltmend1lyroot,468059.135499,134069.969842,130755.17521,-3.57966049717,-1.02535115437
neos-956971,zhifmvmultiple2passf20,14689.0583998,4977.544993,6606.704118,-2.22335647812,1.32730173756
neos-655508,zhifmvnodedepth,61411.8098983,27.721995,23.141996,-2653.69546768,-1.19790855551
layer,zhifmvlgmiend1lyltmend1ly,9275.26955533,4205.643647,4298.618886,-2.15773247206,1.02210725558
msc98-ip,zhifmvrdcifmvmultiple2,196012.144666,81749.449849,110944.793236,-1.76675388677,1.3571319861
medium_hidden05,zhifmvmultiple2passf45,47604.4856569,468815.584241,544475.123663,11.4374751906,1.16138443765
sprint_hidden01_j,str10tr20zhifmvdvo7,13854.8978173,151132.205889,117677.031765,8.49353299584,-1.28429654982
mzzv42z,zhifmvnodeupfewest,25685.9428462,11293.824219,12267.017627,-2.09390282359,1.08617040509
manna81,xpsve2,41816.5992149,3615.177592,3619.088588,-11.5544558245,1.0010818268
mik-250-1-100-1,zhifmvhr0nve1str10tr20dvo7rnd1rns1,104499.760781,514.78874,511.441128,-204.324124634,-1.00654544935
neos-916792,zhifmvlgmiend1lyltmend1ly,38141.5695268,18261.676299,17287.192479,-2.20634840349,-1.0563702765
opt1217,xpsve2,8735.21514301,40023.82811,40025.228,4.58205405874,1.00003497641
gesa3,str10tr20zhifmvdvo7,3370.39474322,90.932925,90.932925,-37.0646247574,1.0
gesa2,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,23293.3943243,30.068158,38.158058,-610.444963534,1.26905206498
map18,cts0,71208.0925458,52060.853654,103540.456878,1.45405463307,1.98883517289
rmatr100-p10,zhifmvmultiple2dvo7,39106.9754119,34451.911755,31550.243874,-1.2395142037,-1.09196974491
khb05250,zhifmvhr0nve1str10tr20dvo7rnd1rns1,15921.6720873,40.4316,34.9776,-455.196242376,-1.15592836558
neos-632335,str10tr20zhifmvdvo7,584195.1204,124564.944818,124573.712221,-4.68955375885,1.00007038419
qiu,zhifmvpptn5005043,9190.37125845,28750.266304,28717.138311,3.12469839394,-1.0011535966
c10400,xpsve2,7603.04411405,123.625894,127.686501,-59.5446194743,1.03284592627
sp98ic,zhifmv,8973.79122945,2934.457481,3497.887057,-2.56548913193,1.19200468218
satellites1-25,zhifmvmultiple2ltmend1ly,45736.4693537,341611.08777,343327.574723,7.50664796769,1.00502468162
stein45,zhifmvnodedepth,50483.4559663,84055.805261,84055.69322,1.66501463917,-1.00000133294
ns1688347,zhifmvnodehybrid,9879.57561812,989534.310417,979739.359387,99.1681624046,-1.00999750692
sp97ar,zhifmvcbn21,23738.7664873,5595.196786,5769.281009,-4.11468369286,1.03111315467
pp08aCUTS,zhifmvnodeupfewest,16531.4957287,25281.104454,25266.844565,1.52840644184,-1.00056437158
reblock67,cts0,51101.5522341,7729.247208,3581.409427,-14.2685591457,-2.15815794467
n3div36,zhifmvmultiple2ltmend1lylgmiend1ly,35577.5600307,13815.361016,17648.449605,-2.01590285985,1.277451207
